Country Name,Country Code,Region,IncomeGroup,Indicator Name,Indicator Code,Year,Energy_Consump.
Switzerland,CHE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,22.211799621582
Chile,CHL,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,26.9461002349854
China,CHN,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,12.0614004135132
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,72.1634979248047
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,76.4284973144531
Congo Dem. Rep.,COD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,92.8722991943359
Congo Rep.,COG,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,62.160701751709
Colombia,COL,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,32.3832015991211
Comoros,COM,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,65.8304977416992
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,26.1145992279053
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,37.6165008544922
Cuba,CUB,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,22.4211006164551
Curacao,CUW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.65719997882843
Cayman Islands,CYM,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.0102000003680587
Cyprus,CYP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,9.62689971923828
Czech Republic,CZE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,14.8607997894287
Germany,DEU,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,14.0247001647949
Djibouti,DJI,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,30.8171997070313
Dominica,DMA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,9.79660034179688
Denmark,DNK,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,30.2283992767334
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,17.4277992248535
Algeria,DZA,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.0687000006437302
Ecuador,ECU,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,12.1782999038696
Egypt Arab Rep.,EGY,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,5.33799982070923
Eritrea,ERI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,77.4003982543945
Spain,ESP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,17.3747997283936
Estonia,EST,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,25.4899005889893
Ethiopia,ETH,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,91.2491989135742
Finland,FIN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,41.2490997314453
Fiji,FJI,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,34.2302017211914
France,FRA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,13.3534002304077
Faroe Islands,FRO,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,6.53579998016357
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.40120005607605
Gabon,GAB,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,81.2805023193359
United Kingdom,GBR,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,7.36040019989014
Georgia,GEO,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,31.3444004058838
Ghana,GHA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,47.698299407959
Gibraltar,GIB,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.0
Guinea,GIN,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,78.5650024414063
Gambia,GMB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,52.6796989440918
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,87.2809982299805
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,4.1774001121521
Greece,GRC,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,16.4074001312256
Grenada,GRD,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,12.5390996932983
Greenland,GRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,12.4840002059937
Guatemala,GTM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,66.3634033203125
Guam,GUM,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.0
Guyana,GUY,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,24.0174999237061
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.24099999666214
Honduras,HND,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,53.6277008056641
Croatia,HRV,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,33.6200981140137
Haiti,HTI,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,77.7679977416992
Hungary,HUN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,15.7227001190186
Indonesia,IDN,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,28.3188991546631
Isle of Man,IMN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.85179996490479
India,IND,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,36.0537986755371
Ireland,IRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,8.43910026550293
Iran Islamic Rep.,IRN,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.934099972248077
Iraq,IRQ,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.90829998254776
Iceland,ISL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,76.4253997802734
Israel,ISR,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,3.70029997825623
Italy,ITA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,17.1315994262695
Jamaica,JAM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,11.5607004165649
Jordan,JOR,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,3.1389000415802
Japan,JPN,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,5.71990013122559
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.34119999408722
Kenya,KEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,74.9412002563477
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,26.6044006347656
Cambodia,KHM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,68.0122985839844
Kiribati,KIR,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,46.4496994018555
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.69729995727539
Korea Rep.,KOR,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,2.86770009994507
Kuwait,KWT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,0.00300000002607703
Lao PDR,LAO,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,58.252799987793
Lebanon,LBN,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,4.23969984054565
Liberia,LBR,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,84.0707015991211
Libya,LBY,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,2.28080010414124
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,11.7197999954224
Liechtenstein,LIE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,54.9678993225098
Sri Lanka,LKA,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,57.3109016418457
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,42.3881988525391
Lithuania,LTU,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,27.7318992614746
Luxembourg,LUX,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,6.84619998931885
Latvia,LVA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,40.2352981567383
"Macao SAR, China",MAC,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,11.4017000198364
Morocco,MAR,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,11.1396999359131
Moldova,MDA,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,24.3090000152588
Madagascar,MDG,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,80.0990982055664
Maldives,MDV,South Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,1.1952999830246
Mexico,MEX,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,9.75899982452393
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,11.7495002746582
North Macedonia,MKD,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,21.2196006774902
Mali,MLI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,80.9290008544922
Malta,MLT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,4.4899001121521
Myanmar,MMR,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,72.6294021606445
Montenegro,MNE,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,45.9491004943848
Mongolia,MNG,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2014,3.33940005302429
